TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,Potential_Fraud,Cluster
284.89,53.0,115.0,1.0,9738.6,Debit,Atlanta,Online,Doctor,False,0
118.69,33.0,296.0,1.0,749.3399999999999,Debit,Omaha,Online,Doctor,False,0
221.33,27.0,276.0,1.0,1185.43,Debit,Louisville,ATM,Student,False,1
252.31,26.0,172.0,1.0,1584.6,Credit,Seattle,ATM,Student,False,1
58.85,71.0,115.0,1.0,1789.8,Credit,Milwaukee,Online,Retired,False,2
194.68,32.0,165.0,1.0,14494.18,Debit,Memphis,Online,Doctor,False,0
433.53,38.0,231.0,1.0,6368.32,Debit,Philadelphia,Branch,Doctor,False,0
178.26,59.0,59.00000000000001,1.0,1137.13,Debit,Oklahoma City,ATM,Retired,True,2
207.65,34.0,98.0,1.0,5143.8,Debit,San Francisco,Online,Engineer,False,0
237.0,49.0,115.0,1.0,14021.4,Debit,Tucson,Online,Doctor,False,0
1169.59,28.0,114.0,1.0,5946.45,Debit,New York,Online,Student,False,1
347.63,25.0,272.0,1.0,1400.04,Credit,Chicago,Online,Student,False,1
517.68,31.0,24.0,1.0,11305.81,Debit,Omaha,ATM,Doctor,False,0
36.25,52.0,75.99999999999999,1.0,193.06,Debit,Tucson,Branch,Doctor,False,0
46.53,42.0,34.0,1.0,4468.12,Debit,San Francisco,ATM,Engineer,False,0
207.47,53.0,12.0,1.0,1688.9,Debit,Miami,ATM,Doctor,False,0
199.7,43.0,285.0,1.0,7574.449999999999,Debit,Indianapolis,ATM,Engineer,False,0
307.89,62.0,90.0,1.0,2637.55,Credit,Nashville,Online,Retired,False,2
403.63,31.0,167.0,3.0,3304.02,Debit,Las Vegas,Branch,Engineer,False,0
20.06,27.0,144.0,1.0,445.21,Debit,Memphis,ATM,Student,False,1
236.57,79.0,112.0,1.0,3488.77,Debit,Sacramento,ATM,Retired,False,2
0.32,39.0,136.0,1.0,7158.58,Debit,Boston,ATM,Engineer,False,0
14.28,23.0,81.0,1.0,1597.51,Debit,Phoenix,ATM,Student,False,1
232.35,33.0,153.0,1.0,4186.25,Credit,Atlanta,Branch,Engineer,False,0
317.53,44.0,104.0,1.0,6237.68,Debit,Miami,Online,Engineer,False,0
74.67,43.0,283.0,1.0,3449.35,Debit,Indianapolis,ATM,Engineer,False,0
65.01,29.0,67.0,1.0,10235.19,Credit,Austin,Online,Doctor,False,0
0.45,34.0,172.0,1.0,8670.23,Debit,Kansas City,Branch,Engineer,False,0
364.13,63.0,61.00000000000001,1.0,8198.0,Debit,Fort Worth,ATM,Doctor,False,0
340.13,24.0,32.0,3.0,1149.74,Debit,Mesa,Branch,Student,False,1
15.810000000000002,69.0,11.0,4.0,8384.85,Debit,Oklahoma City,Branch,Doctor,True,0
222.66,39.0,88.0,1.0,14466.38,Debit,Detroit,Online,Doctor,False,0
638.24,48.0,64.0,1.0,5695.78,Debit,Phoenix,Branch,Engineer,False,0
241.21,31.0,107.99999999999999,1.0,1220.86,Debit,Omaha,ATM,Engineer,False,0
171.16,51.0,42.00000000000001,1.0,6126.5,Debit,New York,Online,Retired,False,2
1360.67,29.0,118.0,1.0,2861.65,Debit,Raleigh,Branch,Engineer,False,0
37.65,27.0,109.0,1.0,411.78,Credit,San Jose,Online,Student,False,1
25.77,68.0,18.0,1.0,4331.54,Debit,Memphis,Online,Retired,False,2
789.8,40.0,94.0,1.0,13948.09,Debit,Jacksonville,ATM,Doctor,False,0
308.85,20.0,33.0,2.0,333.19,Credit,Los Angeles,Branch,Student,False,1
1454.52,27.0,20.0,1.0,1189.03,Debit,Miami,ATM,Student,False,1
806.97,25.0,11.0,1.0,102.2,Debit,Seattle,Online,Student,False,1
364.81,25.0,53.00000000000001,1.0,1145.23,Debit,Charlotte,Online,Student,False,1
490.82,26.0,114.0,1.0,8704.27,Debit,Kansas City,ATM,Engineer,False,0
1021.3799999999999,61.0,125.0,1.0,6223.26,Debit,Detroit,Branch,Doctor,False,0
311.28,49.0,198.0,1.0,135.96,Debit,Atlanta,Branch,Doctor,False,0
85.03,51.0,48.0,1.0,4597.57,Debit,San Diego,ATM,Retired,False,2
307.75,64.0,63.0,1.0,1061.58,Debit,Detroit,Branch,Doctor,False,0
333.67,36.0,68.00000000000001,1.0,9238.08,Debit,Fort Worth,Online,Engineer,False,0
589.89,56.0,213.0,3.0,9404.63,Debit,Jacksonville,Branch,Engineer,False,0
372.08,66.0,63.0,1.0,13330.74,Debit,Houston,Branch,Doctor,False,0
502.9,26.0,141.0,1.0,341.24,Credit,Fresno,Online,Student,True,1
103.81,36.0,34.0,1.0,7044.63,Debit,Oklahoma City,ATM,Doctor,True,0
69.43,30.0,162.0,1.0,9281.85,Debit,Las Vegas,ATM,Engineer,False,0
110.4,56.0,61.99999999999999,1.0,8639.36,Credit,San Diego,ATM,Doctor,False,0
275.65,28.0,14.0,1.0,4957.57,Credit,Atlanta,Branch,Engineer,False,0
336.01,63.0,121.0,4.0,9938.2,Debit,Colorado Springs,Online,Doctor,False,0
251.8,62.0,102.0,1.0,11796.66,Debit,Mesa,ATM,Doctor,False,0
334.07,59.0,200.00000000000003,1.0,7306.79,Debit,New York,Branch,Engineer,False,0
52.44,27.0,87.0,1.0,3157.75,Debit,Raleigh,Online,Student,False,1
1030.85,25.0,39.0,1.0,1941.8,Debit,San Diego,ATM,Student,False,1
141.37,46.0,77.0,1.0,1019.7699999999999,Debit,Denver,Online,Engineer,False,0
211.7,50.0,205.0,1.0,12272.78,Credit,Chicago,Online,Doctor,False,0
61.39999999999999,41.0,20.0,2.0,7892.87,Debit,San Jose,Branch,Engineer,False,0
308.23,60.0,22.999999999999996,1.0,4150.63,Debit,Las Vegas,ATM,Retired,False,2
111.41,21.0,181.0,1.0,1204.11,Debit,Chicago,Branch,Student,False,1
675.49,61.0,159.0,1.0,1892.9999999999998,Debit,Charlotte,ATM,Retired,False,2
29.72,26.0,37.99999999999999,1.0,1059.62,Debit,San Antonio,ATM,Student,False,1
301.73,67.0,163.0,1.0,990.7399999999999,Debit,Tucson,Online,Doctor,False,0
294.61,60.0,74.0,1.0,7375.59,Debit,Omaha,Branch,Retired,False,2
106.43,52.0,164.0,1.0,9403.12,Credit,Phoenix,ATM,Engineer,False,0
381.52,36.0,79.0,1.0,5798.92,Debit,Seattle,Online,Doctor,False,0
1142.76,25.0,71.0,1.0,1498.93,Credit,Houston,Online,Student,False,1
5.66,40.0,33.0,1.0,5434.64,Debit,Fresno,Branch,Engineer,True,0
209.09,48.0,203.0,1.0,9100.81,Debit,Virginia Beach,ATM,Doctor,False,0
521.81,47.0,34.0,1.0,4750.96,Debit,Virginia Beach,ATM,Engineer,False,0
588.36,33.0,134.0,1.0,8434.99,Debit,Charlotte,Online,Engineer,False,0
146.67,20.0,273.0,1.0,1569.75,Debit,Albuquerque,Online,Student,False,1
176.52,73.0,94.0,5.0,7132.08,Credit,San Diego,Online,Retired,False,2
57.34,27.0,81.0,1.0,1100.64,Debit,Atlanta,Online,Student,False,1
294.77,77.0,101.0,1.0,2272.17,Debit,Philadelphia,Online,Retired,False,2
881.32,31.0,59.00000000000001,1.0,2287.93,Debit,El Paso,Online,Engineer,False,0
162.59,64.0,18.999999999999996,1.0,7104.83,Debit,Indianapolis,Branch,Retired,False,2
56.15,31.0,77.0,1.0,13265.92,Debit,Nashville,Branch,Doctor,False,0
524.55,39.0,175.0,1.0,8292.75,Debit,El Paso,ATM,Doctor,False,0
535.4,23.0,110.0,1.0,651.8399999999999,Debit,San Diego,Branch,Student,False,1
56.84,45.0,185.0,1.0,7977.78,Debit,Raleigh,ATM,Engineer,False,0
135.94,71.0,258.0,1.0,4710.21,Debit,Houston,Branch,Retired,False,2
47.1,42.0,178.0,1.0,6308.07,Credit,Washington,Branch,Doctor,False,0
124.05,61.0,220.0,1.0,7009.54,Credit,Albuquerque,Branch,Doctor,False,0
802.89,19.0,175.0,1.0,1973.63,Debit,Chicago,ATM,Student,False,1
193.16,64.0,109.0,1.0,2304.56,Debit,Charlotte,ATM,Retired,False,2
541.52,48.0,161.0,1.0,6087.24,Credit,Indianapolis,Branch,Engineer,False,0
20.17,77.0,86.0,1.0,3869.3699999999994,Debit,San Antonio,ATM,Retired,False,2
35.98,40.0,133.0,1.0,11147.34,Credit,Nashville,Branch,Doctor,False,0
273.24,51.0,173.0,1.0,2202.21,Debit,Fresno,Branch,Retired,True,2
663.45,67.0,147.0,1.0,5897.29,Debit,Albuquerque,ATM,Retired,False,2
343.86,57.0,70.0,1.0,3278.65,Debit,Charlotte,Branch,Engineer,False,0
69.38,69.0,280.0,2.0,12072.11,Debit,Detroit,Branch,Doctor,False,0
75.43,77.0,266.0,1.0,1441.86,Debit,Fresno,ATM,Retired,True,2
414.64,32.0,74.0,1.0,7253.22,Debit,Mesa,Branch,Doctor,False,0
86.79,33.0,166.0,1.0,8795.37,Debit,Fort Worth,Branch,Doctor,False,0
1105.88,34.0,36.0,1.0,2636.32,Debit,Omaha,ATM,Engineer,False,0
14.1,45.0,73.0,1.0,6949.21,Debit,Louisville,Branch,Engineer,False,0
63.330000000000005,23.0,123.99999999999999,1.0,792.33,Credit,Louisville,Branch,Student,False,1
606.27,29.0,42.00000000000001,1.0,9668.78,Debit,Louisville,Branch,Doctor,False,0
4.47,27.0,132.0,1.0,1381.75,Debit,Baltimore,Branch,Student,False,1
289.01,66.0,96.0,1.0,4226.26,Debit,Miami,Online,Retired,False,2
338.69,18.0,169.0,1.0,1137.89,Debit,Virginia Beach,Branch,Student,False,1
97.73,69.0,156.0,1.0,7885.209999999999,Debit,Sacramento,Branch,Doctor,False,0
1021.16,20.0,104.0,1.0,9427.06,Debit,Albuquerque,ATM,Student,False,1
27.61,54.0,26.0,1.0,3679.64,Credit,Fort Worth,ATM,Retired,False,2
284.17,51.0,189.0,1.0,3479.56,Debit,Memphis,ATM,Retired,False,2
76.21,22.0,69.00000000000001,1.0,664.9299999999998,Debit,Los Angeles,Branch,Student,False,1
334.79,69.0,292.0,1.0,624.0899999999999,Credit,Denver,Branch,Doctor,False,0
584.51,74.0,75.99999999999999,1.0,3254.56,Debit,Denver,ATM,Retired,False,2
432.18,18.0,162.0,1.0,678.8299999999999,Debit,Las Vegas,Branch,Student,False,1
134.55,59.0,165.0,1.0,14852.42,Debit,San Jose,Online,Doctor,False,0
61.66,26.0,86.0,1.0,5705.4,Debit,Sacramento,ATM,Student,False,1
12.35,25.0,22.0,1.0,1846.85,Debit,Fresno,Branch,Student,True,1
213.25,25.0,63.0,1.0,677.7899999999998,Debit,San Francisco,Branch,Student,False,1
34.93,31.0,72.0,1.0,2810.37,Debit,Columbus,Branch,Engineer,False,0
959.48,67.0,36.0,1.0,10631.43,Debit,Miami,Branch,Doctor,False,0
335.68,24.0,142.0,1.0,1188.95,Debit,Tucson,Online,Student,False,1
423.96,43.0,75.0,1.0,8374.38,Debit,San Diego,ATM,Doctor,False,0
361.38,72.0,71.0,3.0,4972.92,Credit,Milwaukee,Online,Retired,False,2
220.82,42.0,30.999999999999996,1.0,4298.13,Debit,Louisville,Branch,Engineer,False,0
717.36,22.0,138.0,1.0,514.88,Credit,San Diego,Online,Student,False,1
406.12,42.0,106.0,1.0,10501.53,Debit,Houston,ATM,Doctor,False,0
427.83,47.0,29.000000000000004,1.0,3293.06,Debit,Phoenix,ATM,Engineer,False,0
416.62,26.0,67.0,1.0,9700.9,Credit,Baltimore,Online,Student,False,1
21.9,28.0,30.0,1.0,1052.27,Debit,Phoenix,ATM,Student,False,1
717.74,42.0,168.00000000000003,1.0,8375.16,Credit,Sacramento,Online,Engineer,False,0
393.68,55.0,141.0,1.0,10135.88,Debit,San Diego,ATM,Doctor,False,0
281.91,25.0,269.0,1.0,225.53,Debit,Denver,Branch,Student,False,1
239.85,70.0,50.00000000000001,1.0,1477.63,Debit,Tucson,ATM,Retired,False,2
237.84,26.0,16.0,1.0,8932.39,Debit,Nashville,Branch,Student,False,1
459.29,64.0,109.0,1.0,1006.12,Credit,Kansas City,Online,Retired,False,2
196.49,41.0,65.0,1.0,7516.560000000001,Debit,Oklahoma City,Branch,Engineer,True,0
21.23,23.0,103.0,4.0,319.18,Debit,Virginia Beach,ATM,Student,False,1
95.23,20.0,60.00000000000001,3.0,966.8799999999999,Debit,Denver,Online,Student,False,1
344.87,58.0,25.000000000000004,1.0,7447.44,Debit,Houston,Branch,Retired,False,2
129.62,23.0,123.99999999999999,1.0,620.28,Credit,San Jose,ATM,Student,False,1
16.53,21.0,220.0,1.0,707.95,Debit,Houston,ATM,Student,False,1
277.02,46.0,227.0,1.0,8586.38,Credit,Denver,ATM,Doctor,False,0
13.02,51.0,42.00000000000001,1.0,6076.45,Debit,Charlotte,Branch,Doctor,False,0
199.02,22.0,185.0,1.0,793.6299999999999,Debit,Memphis,ATM,Student,False,1
684.5,29.0,75.99999999999999,1.0,6258.63,Debit,Fort Worth,Branch,Doctor,False,0
1173.74,61.0,61.00000000000001,1.0,10456.24,Credit,Virginia Beach,Online,Doctor,False,0
45.92,26.0,22.999999999999996,1.0,544.56,Debit,Nashville,ATM,Student,False,1
761.73,19.0,26.999999999999996,1.0,151.28,Debit,Columbus,ATM,Student,False,1
331.38,42.0,122.0,1.0,844.5499999999998,Debit,Miami,ATM,Engineer,False,0
602.8,60.0,173.0,1.0,7417.69,Debit,Baltimore,Branch,Retired,False,2
64.12,57.0,222.0,1.0,1029.09,Credit,Indianapolis,Branch,Doctor,False,0
57.38,28.0,86.0,1.0,899.5199999999999,Debit,Kansas City,Online,Student,False,1
94.64,28.0,144.0,1.0,586.76,Credit,New York,ATM,Student,False,1
155.56,19.0,64.0,1.0,129.79,Credit,Austin,Branch,Student,False,1
301.39,47.0,104.0,1.0,10548.58,Credit,Denver,Online,Doctor,False,0
136.31,74.0,65.0,1.0,4384.95,Debit,Nashville,Online,Retired,False,2
4.39,26.0,63.0,1.0,1429.61,Debit,Philadelphia,ATM,Student,False,1
429.25,29.0,107.0,1.0,5019.68,Debit,Seattle,Online,Engineer,False,0
138.54,60.0,93.0,1.0,8274.77,Credit,Austin,Branch,Engineer,False,0
33.03,21.0,28.0,1.0,935.8800000000001,Debit,Washington,Branch,Student,False,1
76.39,30.0,80.0,1.0,11584.32,Debit,Sacramento,Online,Doctor,False,0
25.32,19.0,25.000000000000004,1.0,1642.34,Debit,Oklahoma City,ATM,Student,True,1
330.91,36.0,28.0,1.0,6481.35,Debit,Kansas City,ATM,Engineer,False,0
153.55,37.0,16.0,1.0,5619.91,Debit,Denver,Online,Doctor,False,0
217.61,27.0,120.0,1.0,1661.1,Debit,Omaha,Online,Student,False,1
131.69,53.0,59.00000000000001,1.0,2958.43,Credit,Denver,Branch,Engineer,False,0
953.17,60.0,84.00000000000001,1.0,3506.11,Debit,Raleigh,Online,Retired,False,2
68.49,67.0,49.0,1.0,6683.31,Debit,Nashville,Online,Retired,False,2
1493.0,69.0,151.0,1.0,1619.16,Debit,Colorado Springs,ATM,Retired,False,2
470.62,57.0,127.0,1.0,12470.62,Debit,Tucson,Branch,Doctor,False,0
385.35,38.0,269.0,1.0,5184.13,Debit,Miami,Branch,Doctor,False,0
74.72,26.0,132.0,1.0,165.75,Debit,Phoenix,Online,Student,False,1
352.03,27.0,219.0,1.0,4846.68,Credit,Phoenix,Online,Student,False,1
275.87,25.0,112.0,1.0,1697.58,Debit,Seattle,ATM,Student,False,1
90.94,63.0,56.0,1.0,3896.08,Credit,Colorado Springs,ATM,Retired,False,2
206.25,74.0,56.0,1.0,3651.07,Debit,Baltimore,ATM,Retired,False,2
116.76,51.0,212.0,1.0,4480.43,Debit,Philadelphia,ATM,Engineer,False,0
91.5,47.0,77.0,1.0,667.6599999999999,Debit,Omaha,ATM,Doctor,False,0
489.31000000000006,43.0,36.0,1.0,5595.22,Debit,Louisville,Branch,Engineer,False,0
1664.33,18.0,65.0,1.0,1588.31,Debit,San Antonio,Branch,Student,False,1
414.49,58.0,107.99999999999999,1.0,12709.58,Credit,Phoenix,Online,Doctor,False,0
315.13,30.0,143.0,1.0,6570.94,Debit,Omaha,Branch,Engineer,False,0
28.38,45.0,260.0,1.0,8892.62,Debit,Tucson,Branch,Doctor,False,0
456.05,68.0,20.0,1.0,11729.51,Debit,Detroit,Branch,Doctor,False,0
277.22,35.0,41.0,1.0,12104.51,Debit,Kansas City,Branch,Doctor,False,0
54.84,52.0,123.99999999999999,1.0,3495.51,Debit,Kansas City,Online,Retired,False,2
29.92,68.0,63.0,1.0,7855.01,Credit,Denver,Online,Doctor,False,0
133.06,35.0,143.0,1.0,8843.44,Debit,Las Vegas,Online,Engineer,False,0
332.06,29.0,221.0,4.0,11826.52,Debit,Seattle,ATM,Doctor,False,0
14.34,67.0,24.0,1.0,7932.509999999999,Credit,Memphis,Online,Retired,False,2
468.32,69.0,151.99999999999997,1.0,4710.04,Debit,Fresno,Online,Retired,True,2
582.17,57.0,135.0,1.0,7310.83,Debit,Tucson,Branch,Engineer,False,0
245.62,23.0,127.0,1.0,1879.8200000000002,Debit,San Antonio,Branch,Student,False,1
981.9,43.0,112.0,1.0,9018.33,Credit,Baltimore,Online,Doctor,False,0
83.6,47.0,192.0,1.0,13899.24,Debit,San Jose,ATM,Doctor,False,0
331.22,61.0,161.0,1.0,12613.25,Credit,Oklahoma City,Branch,Doctor,True,0
57.49,24.0,177.0,1.0,765.1499999999999,Credit,Detroit,Online,Student,False,1
85.58,55.0,60.00000000000001,1.0,7794.84,Debit,Fort Worth,ATM,Engineer,False,0
157.56,43.0,159.0,1.0,7541.160000000001,Debit,Indianapolis,Branch,Doctor,False,0
230.3,46.0,24.0,1.0,8356.88,Debit,Colorado Springs,Online,Engineer,False,0
305.92,72.0,88.0,1.0,1445.47,Debit,El Paso,ATM,Retired,False,2
942.7,35.0,29.000000000000004,1.0,5141.32,Debit,Boston,Online,Engineer,False,0
116.33,27.0,144.0,1.0,1696.15,Debit,Fresno,Branch,Student,True,1
537.71,19.0,175.0,1.0,1806.08,Credit,Mesa,Online,Student,False,1
538.17,27.0,252.0,1.0,5908.04,Credit,Washington,Branch,Engineer,False,0
219.44,42.0,22.999999999999996,1.0,4207.27,Debit,Washington,Online,Engineer,False,0
61.62,57.0,18.999999999999996,1.0,8365.37,Debit,Miami,Online,Doctor,False,0
58.77,27.0,191.0,1.0,7261.7,Debit,Memphis,Online,Engineer,False,0
538.13,62.0,165.0,1.0,5008.59,Debit,Charlotte,ATM,Retired,False,2
177.05,24.0,235.0,1.0,4287.82,Debit,Philadelphia,Branch,Student,False,1
403.01,63.0,286.0,3.0,10513.52,Debit,Washington,Online,Doctor,False,0
719.76,19.0,190.0,1.0,690.5199999999999,Debit,San Francisco,Branch,Student,False,1
163.22,26.0,217.0,1.0,1788.27,Debit,Miami,Online,Student,False,1
242.85,42.0,93.0,1.0,4672.8,Debit,San Antonio,Online,Engineer,False,0
291.22,41.0,100.00000000000001,1.0,3677.63,Credit,Baltimore,Online,Engineer,False,0
56.52,42.0,151.99999999999997,1.0,6911.2,Debit,Omaha,ATM,Engineer,False,0
195.8,39.0,186.0,1.0,12027.68,Debit,Raleigh,Online,Doctor,False,0
66.76,36.0,44.0,1.0,184.72,Credit,Austin,Branch,Doctor,False,0
190.9,28.0,40.0,1.0,101.25,Debit,Jacksonville,Online,Student,False,1
106.99,38.0,151.99999999999997,1.0,5771.4,Debit,Omaha,Branch,Engineer,False,0
655.81,55.0,164.0,2.0,4539.99,Debit,Omaha,ATM,Retired,False,2
107.1,25.0,175.0,1.0,193.8,Credit,Philadelphia,Online,Student,False,1
79.92,44.0,274.0,2.0,9138.76,Debit,Miami,ATM,Engineer,False,0
430.83,18.0,292.0,1.0,941.4899999999999,Debit,Los Angeles,Branch,Student,False,1
235.34,26.0,68.00000000000001,1.0,566.83,Debit,Washington,Branch,Student,False,1
86.35,52.0,24.0,1.0,1550.48,Credit,Indianapolis,Branch,Retired,False,2
337.99,70.0,115.0,1.0,9038.63,Debit,Colorado Springs,ATM,Doctor,False,0
577.13,40.0,66.0,1.0,6640.51,Credit,San Jose,Branch,Engineer,False,0
213.33,52.0,161.0,1.0,5400.44,Debit,Omaha,ATM,Retired,False,2
54.52,32.0,164.0,1.0,6980.98,Debit,Indianapolis,Branch,Doctor,False,0
100.13,57.0,168.00000000000003,1.0,5209.16,Debit,Denver,Branch,Doctor,False,0
883.92,53.0,129.0,1.0,2342.64,Credit,Tucson,Online,Retired,False,2
69.8,27.0,138.0,1.0,136.77,Credit,New York,Branch,Student,False,1
768.94,64.0,53.00000000000001,1.0,6860.18,Debit,Indianapolis,Branch,Retired,False,2
179.62,24.0,119.0,1.0,409.26,Debit,Tucson,Online,Student,False,1
425.91,23.0,47.0,1.0,383.58,Debit,Jacksonville,ATM,Student,False,1
263.34,64.0,55.0,1.0,2411.02,Debit,Denver,ATM,Retired,False,2
113.03,36.0,12.0,1.0,6756.13,Credit,Tucson,Online,Doctor,False,0
11.02,42.0,42.00000000000001,1.0,7879.66,Debit,Austin,Online,Doctor,False,0
865.17,24.0,161.0,1.0,9297.5,Debit,Houston,Branch,Student,False,1
152.0,51.0,63.0,1.0,7531.429999999999,Debit,Albuquerque,ATM,Engineer,False,0
270.39,25.0,104.0,1.0,899.15,Debit,Jacksonville,ATM,Student,False,1
246.40999999999997,54.0,22.999999999999996,1.0,1431.6,Debit,Detroit,ATM,Retired,False,2
336.84,22.0,100.00000000000001,1.0,4500.26,Debit,Washington,ATM,Student,False,1
261.45,50.0,96.0,1.0,6735.74,Credit,Oklahoma City,Online,Engineer,True,0
99.98,73.0,151.99999999999997,1.0,3037.97,Credit,Washington,Online,Retired,False,2
400.69,32.0,26.0,1.0,9040.33,Debit,Las Vegas,Online,Engineer,False,0
411.47,26.0,120.0,1.0,796.63,Debit,Fort Worth,ATM,Student,False,1
204.63,52.0,91.99999999999999,1.0,9199.52,Debit,Las Vegas,Online,Engineer,False,0
421.56,53.0,144.0,1.0,8037.870000000001,Debit,San Jose,Online,Engineer,False,0
193.38,18.0,285.0,1.0,1081.79,Debit,Memphis,ATM,Student,False,1
377.04,34.0,64.0,1.0,3812.87,Debit,Chicago,ATM,Engineer,False,0
54.1,28.0,17.0,1.0,940.91,Credit,Boston,Branch,Engineer,False,0
18.1,57.0,66.0,1.0,6474.34,Debit,Louisville,ATM,Retired,False,2
408.62,48.0,159.0,1.0,2498.48,Credit,Fort Worth,Online,Engineer,False,0
162.1,64.0,221.0,1.0,9578.74,Debit,Baltimore,Branch,Doctor,False,0
165.31,49.0,28.0,1.0,7346.66,Debit,Boston,ATM,Doctor,False,0
267.48,21.0,159.0,2.0,811.86,Debit,Albuquerque,ATM,Student,False,1
856.9,36.0,150.0,1.0,8579.69,Debit,New York,Branch,Engineer,False,0
433.9,65.0,37.0,1.0,9013.1,Debit,Albuquerque,Online,Doctor,False,0
271.22,45.0,87.0,1.0,6863.02,Credit,Louisville,ATM,Doctor,False,0
307.68,75.0,162.0,1.0,2052.84,Credit,Detroit,Online,Retired,False,2
348.17,21.0,181.0,1.0,1887.84,Debit,El Paso,ATM,Student,False,1
43.1,25.0,102.0,1.0,6944.9,Debit,Denver,Branch,Student,False,1
557.78,26.0,102.0,1.0,1289.48,Credit,Phoenix,Branch,Student,False,1
325.6,69.0,88.0,1.0,13777.1,Debit,Dallas,ATM,Doctor,False,0
235.83,53.0,169.0,1.0,4120.75,Credit,Memphis,Online,Engineer,False,0
603.54,44.0,26.0,1.0,10517.47,Debit,Albuquerque,Online,Doctor,False,0
270.25,31.0,42.00000000000001,1.0,5414.97,Debit,Tucson,ATM,Engineer,False,0
123.38,59.0,40.0,1.0,13542.41,Debit,Sacramento,Online,Doctor,False,0
577.12,39.0,69.00000000000001,1.0,5265.88,Debit,Virginia Beach,ATM,Engineer,False,0
92.24,60.0,93.0,1.0,6937.48,Debit,Philadelphia,Branch,Engineer,False,0
856.21,33.0,109.0,1.0,12690.79,Credit,Colorado Springs,Branch,Doctor,False,0
251.54000000000002,48.0,177.0,1.0,254.75,Debit,Tucson,Branch,Doctor,False,0
28.63,56.0,146.0,1.0,3382.91,Debit,San Diego,Branch,Retired,False,2
185.97,23.0,18.999999999999996,1.0,1776.91,Debit,Denver,Online,Student,False,1
243.08000000000004,24.0,93.0,1.0,131.25,Credit,Jacksonville,Online,Student,False,1
